"Category","Outbreak","Location","Continent","Lat","Long","Date","Year","Cases","Fatalities","Impact Scale","Source Citation","Source"
"Measles","Measles","U.K. (England)","Europe","52.35552","-1.17432","1/2013-9/2013","2013.0","1385.0","0.0","Epidemic","Health Protection Report. ""Confirmed measles cases in England to end-September."" November 5, 2013.","http://www.hpa.org.uk/hpr/archives/2013/news4513.htm#msls1309"
"Measles","Measles","U.K. (Manchester)","Europe","53.47932","-2.24849","6/2013","2013.0","36.0","0.0","Cluster","""Measles cases decline as MMR catch-up programme continues."" Rochdale News. August 13, 2013.","http://www.rochdaleonline.co.uk/news-features/2/news-headlines/81952/measles-cases-decline-as-mmr-catchup-programme-continues"
"Measles","Measles","U.K. (Sheffield)","Europe","53.38113","-1.47009","1/2013-8/2013","2013.0","12.0","0.0","Cluster","""New cases of measles in children confirmed."" The Star. August 10, 2013.","http://www.thestar.co.uk/news/health/local-health/new-cases-of-measles-in-children-confirmed-1-5942433"
"Measles","Measles","U.K.","Europe","52.36799","-1.12085","1/2014-3/2014","2014.0","70.0","0.0","Epidemic","White, Caroline. ""Third of all measles cases linked to overseas travel."" OnMedica. May 23, 2014.","http://www.onmedica.com/newsarticle.aspx?id=b4b5740c-412e-4153-b4e6-16443bbb4149Onmedica"
"Measles","Measles","U.K. (England)","Europe","55.37805","-3.435973","4/2014-6/2014","2014.0","707.0","0.0","Epidemic","Public Health England. ""Laboratory confirmed cases of measles, mumps and rubella, England: April to June 2014."" August 22, 2014.","https://www.gov.uk/government/publications/measles-mumps-and-rubella-laboratory-confirmed-cases-in-england-2014/laboratory-confirmed-cases-of-measles-mumps-and-rubella-england-april-to-june-2014"
"Measles","Measles","U.K. (England)","Europe","52.62847","-2.26231","7/2014-9/2014","2014.0","11.0","0.0","Cluster","Public Health England. ""Laboratory confirmed cases of measles, mumps and rubella, England: July to September 2014."" November 28, 2014.","https://www.gov.uk/government/publications/measles-mumps-and-rubella-laboratory-confirmed-cases-in-england-2014/laboratory-confirmed-cases-of-measles-mumps-and-rubella-england-july-to-september-2014"
"Measles","Measles","U.K. (Wales)","Europe","51.61995","-3.81420","8/2014","2014.0","2.0","0.0","Cluster","BBC News. ""Vaccine plea after measles outbreak at Port Talbot nursery."" August 14, 2014.","http://www.bbc.com/news/uk-wales-south-west-wales-28790885"
"Measles","Measles","United Kingdom (Devon)","Europe","50.77721","-3.99946","1/2014","2014.0","1.0","0.0","Isolated","HCEAbbott. ""Warning to parents following confirmed case of Measles in Torbay."" Herals Express. January 25, 2014","http://www.torquayheraldexpress.co.uk/Warning-parents-following-confirmed-case-measles/story-20499944-detail/story.html"
"Measles","Measles","United Kingdom (Swansea Valley,Wales)","Europe","51.63495","-3.9153","1/2014","2014.0","5.0","0.0","Isolated","Julia McWatt. ""New cases of measles cases reported in Swansea Valley."" Wales Online. January 23, 2014.","http://www.walesonline.co.uk/news/wales-news/new-cases-measles-cases-reported-6556362"
"Measles","Measles","U.K. (England and Wales)","Europe","52.13066","-3.78371","4/2015-6/2015","2015.0","543.0","0.0","Epidemic","Public Health England. ""Measles notifications and confirmed cases by quarter in England: 2013 to 2015."" August 10, 2015. ","https://www.gov.uk/government/publications/measles-confirmed-cases/measles-notifications-and-confirmed-cases-by-quarter-in-england-2013-to-2015"
"Measles","Measles","U.S.","North America","40.714353","-74.005973","8/2010","2010.0","2.0","0.0","Secondary","Hernandez, R . ""Notes from the Field: Measles Transmission Associated with International Air Travel --- Massachusetts and New York, July--August 2010."" Center for Disease Control and Prevention, August 27, 2010.","http://www.cdc.gov/mmwr/preview/mmwrhtml/mm5933a4.htm?s_cid=mm5933a4_e"
"Measles","Measles","U.S.","North America","37.09024","-95.712891","1/2011-5/2011","2011.0","98.0","0.0","Epidemic","Dyess, Drucilla . ""U.S. Part of Growing Spread of Global Measles Outbreak ."" Health News, May 16, 2011.","http://www.healthnews.com/Categories/Alerts-Updates/US-Part-of-Growing-Spread-of-Global-Measles-Outbreak"
"Measles","Measles","U.S. (Alabama)","North America","30.61118","-90.00299","5/2014","2014.0","1.0","0.0","Isolated","Harris, Sherea. ""Health officials urge vaccinations after measles cases triple."" WBRC 6. May 16, 2014.","http://www.myfoxal.com/story/25541894/health-officials-urge-vaccinations-after-measles-cases-triple"
"Whooping Cough","Whooping Cough","U.S. (Alabama, Mobile County)","North America","30.69537","-88.03989","4/2014-6/2014","2014.0","15.0","0.0","Cluster","Fambro, Cassie. ""Whooping cough outbreak not slowing down in Mobile."" AL.com. June 20, 2014.","http://www.al.com/news/mobile/index.ssf/2014/06/whooping_cough_outbreak_not_sl.html"
"Whooping Cough","Whooping Cough","U.S. (Alaska)","North America","64.83778","-147.71639","1/2014-11/2014","2014.0","130.0","0.0","Epidemic","Newsminer.com. ""More than 100 cases of whooping cough reported in 2014 in Alaska."" January 4, 2015.","http://www.newsminer.com/features/health/more-than-cases-of-whooping-cough-reported-in-in-alaska/article_55b07906-94b4-11e4-bab0-2f9260573e86.html"
"Measles","Measles","U.S. (Alaska, Fairbanks)","North America","64.83778","-147.71596","42156.0","2015.0","1.0","0.0","Secondary","Hanlon, Tegan. ""Fairbanks man who traveled to Mongolia has measles, Alaska's first case in 15 years."" Alaska Dispatch News. June 9, 2015. ","http://www.adn.com/article/20150609/fairbanks-measles-case-alaskas-first-more-decade-health-officials-say"
"Whooping Cough","Whooping Cough","U.S. (Arizona)","North America","34.04893","-111.09373","11/2013","2013.0","12000.0","0.0","Epidemic","McClay, Bob. ""Whooping cough outbreak concerns Arizona health officers."" KTAR. November 14, 2013. ","http://ktar.com/22/1677183/Whooping-cough-outbreak-concerns-Arizona-health-officers"
"Whooping Cough","Whooping Cough","U.S. (Arizona)","North America","33.44838","-112.07404","4/2012","2012.0","1.0","1.0","Isolated","Hee Lee, Michelle Ye. ""Phoenix-area whooping-cough death 1st since 2009."" AZCentral.Com, April 25, 2012.","http://www.azcentral.com/news/articles/2012/04/25/20120425phoenix-area-whooping-cough-death-1st-since-2009.html"
"Measles","Measles","U.S. (Arizona)","North America","34.04893","-111.09373","7/2012","2012.0","1.0","0.0","Isolated","Arizona Daily Sun, ""Measles case surfaces in Flagstaff,"" July 19, 2012. ","http://azdailysun.com/news/local/measles-case-surfaces-in-flagstaff/article_e1b77779-6dcf-50b6-9139-2ccea376fbf3.html"
"Measles","Measles","U.S. (Arizona)","North America","33.44838","-112.07404","4/2014","2014.0","1.0","0.0","Isolated","KTAR Newsroom. ""Officials warn of potential measles outbreak in Phoenix."" April 9, 2014.","http://ktar.com/22/1721718/Officials-warn-of-possible-measles-outbreak-in-Phoenix"
"Measles","Measles","U.S. (Arizona, via Disneyland)","North America","35.03130","-110.47163","1/2015-2/2015","2015.0","7.0","0.0","Epidemic","Center for Disease Control and Prevention. ""U.S. Multi-state Measles Outbreak 2014—2015."" February 20, 2015. ","http://www.cdc.gov/measles/multi-state-outbreak.html"
"Whooping Cough","Whooping Cough","U.S. (Arizona)","North America","33.240560","-109.283153","42248.0","2015.0","8.0","0.0","Cluster","Bell, David. ""Graham keeping close eye on Greenlee pertussis cases."" Eastern Arizona Courier. September 1, 2015. ","http://www.eacourier.com/news/graham-keeping-close-eye-on-greenlee-pertussis-cases/article_43425666-4ded-11e5-9d14-93621c811cfc.html"
"Measles","Measles","U.S. (Arkansas)","North America","35.20523","-91.82562","8/2012","2012.0","2.0","0.0","Cluster","Rusty Mizell. ""Measles Cases Confirmed."" The Spirit of Arkansas. August 30, 2012.","http://www.katv.com/story/19421520/measles-cases-confirmed"
"Measles","Measles","U.S. (California)","North America","36.778261","-119.417932","1/2011-9/2011","2011.0","28.0","0.0","Secondary","Gorman, Ana . ""California leads U.S. in measles cases."" Los Angles Times, September 22, 2011.","http://www.latimes.com/news/local/la-me-measles-20110922,0,6705186.story"
"Measles","Measles","U.S. (California)","North America","34.17053","-118.53234","4/2012","2012.0","2.0","0.0","Cluster","Abram, Susan. ""Providence Tarzana Medical Center reports 2 cases of measles."" Daily News Los Angeles, April 26, 2012.","http://www.dailynews.com/health/ci_20492252/providence-tarzana-medical-center-reports-2-cases-measles"
"Measles","Measles","U.S. (California)","North America","37.05134","-122.0733","2/2013","2013.0","2.0","0.0","Cluster","Pendergrass, Marissa. ""Santa Cruz County Vaccinates Workers After Measles Cases."" Central Coast News. Feburary 4, 2013.","http://www.kionrightnow.com/story/20953695/santa-cruz-county-vaccinates-workers-after-measles-cases"
"Measles","Measles","U.S. (Contra Costa, California)","North America","37.85341","-121.9018","3/2014","2014.0","4.0","0.0","Isolated","Vives, Ruben. 'Measles cases continue to rise in California, officials Warn."" LA Times. March 14, 2014. ","http://www.latimes.com/local/lanow/la-me-ln-measles-rise-california-health-20140314,0,1321049.story#axzz2w3E61b1Y"
"Measles","Measles","U.S. (Riverside County, California)","North America","33.95335","-117.39616","3/2014","2014.0","3.0","0.0","Isolated","Brown, Eryn. ""As California's flu season fades, new threat emerges: measles."" Los Angeles Times. February 21, 2014. ","http://www.latimes.com/local/la-me-measles-20140222,0,1197753.story#axzz2ucvjtrHY"
"Measles","Measles","U.S. (San Mateo, California)","North America","37.56299","-122.32553","3/2014","2014.0","5.0","0.0","Isolated","Vives, Ruben. 'Measles cases continue to rise in California, officials Warn."" LA Times. March 14, 2014. ","http://www.latimes.com/local/lanow/la-me-ln-measles-rise-california-health-20140314,0,1321049.story#axzz2w3E61b1Y"
"Measles","Measles","U.S. (Alameda, California)","North America","37.60169","-121.71955","4/2014","2014.0","4.0","0.0","Cluster","Plevin, Rebecca. ""Of 58 measles cases in CA, 19 were intentionally unvaccinated."" KPCC. April 18, 2014.","http://www.scpr.org/news/2014/04/18/43606/of-58-measles-cases-in-ca-19-were-intentionally-un/"
"Measles","Measles","U.S. (Los Angeles County, California)","North America","34.38718","-118.11227","3/2014","2014.0","10.0","0.0","Isolated","Vives, Ruben. 'Measles cases continue to rise in California, officials Warn."" LA Times. March 14, 2014. ","http://www.latimes.com/local/la-me-measles-20140222,0,1197753.story#axzz2ucvjtrHY"
"Measles","Measles","U.S. (Santa Clara County, California)","North America","37.35411","-121.95524","3/2014","2014.0","1.0","0.0","Cluster","Vives, Ruben. 'Measles cases continue to rise in California, officials Warn."" LA Times. March 14, 2014. ","http://www.latimes.com/local/la-me-measles-20140222,0,1197753.story#axzz2ucvjtrHY"
"Measles","Measles","U.S. (Monterey, California)","North America","36.60024","-121.89468","4/2014","2014.0","2.0","0.0","Cluster","Plevin, Rebecca. ""Of 58 measles cases in CA, 19 were intentionally unvaccinated."" KPCC. April 18, 2014.","http://www.scpr.org/news/2014/04/18/43606/of-58-measles-cases-in-ca-19-were-intentionally-un/"
"Measles","Measles","U.S. (Orange County, California)","North America","33.71747","-117.83114","3/2014-4/2014","2014.0","22.0","0.0","Isolated","Simmins, Charles.""Measles cases continue to increase."" Health Examiner. April 12, 2014.","http://www.examiner.com/article/measles-cases-continue-to-increase"
"Measles","Measles","U.S. (California, Kern County)","North America","35.49373","-118.85968","8/2013","2013.0","1.0","0.0","Isolated","Marin, Lesly. ""Public Health confirms measles case in Kern County."" ABC 23. August 16, 2013.","http://www.turnto23.com/news/local-news/public-health-confirms-measles-case-in-kern-county-081613"
"Measles","Measles","U.S. (California, San Diego)","North America","32.71533","-117.15726","3/2014","2014.0","6.0","0.0","Isolated","Aziz, Nancy. ""Measles cases on the rise in California."" San Diego 6. March 26, 2014.","http://www.sandiego6.com/news/local/Measles-cases-on-the-rise-in-California-252586951.html"
"Measles","Measles","U.S. (California)","North America","33.94159","-118.40853","3/2014","2014.0","4.0","0.0","Cluster","HCP Live, HealthDay News. ""CDC: Measles Cases at Airport Highlight Ease of Transmission."" December 19, 2014.","http://www.hcplive.com/articles/CDC-Measles-Cases-at-Airport-Highlight-Ease-of-Transmission"
"Measles","Measles","U.S. (California, Disneyland)","North America","33.81049","-117.91900","1/2105-3/2015","2015.0","129.0","0.0","Epidemic","California Department of Public Health. ""Measles.""March 6, 2015.","http://www.cdph.ca.gov/HealthInfo/discond/Documents/Measles_update_3_-_6_-_2015_public.pdf"
"Measles","Measles","U.S. (California)","North America","34.95921","-116.41939","1/2015-3/2015","2015.0","3.0","0.0","Epidemic","California Department of Public Health. ""Measles.""March 6, 2015.","http://www.cdph.ca.gov/HealthInfo/discond/Documents/Measles_update_3_-_6_-_2015_public.pdf"
"Measles","Measles","U.S. (Berkeley, California)","North America","37.87159","-122.27275","9/2015","2015.0","1.0","0.0","Isolated","Outbreak News Today. ""Measles confirmed in UC Berkeley student, community encouraged to vaccinate."" September 1, 2015","http://outbreaknewstoday.com/measles-confirmed-in-uc-berkeley-student-community-encouraged-to-vaccinate-35299/"
"Measles","Measles","U.S. (New Jersey)","North America","40.56811","-74.59502","3/2013","2013.0","1.0","0.0","Isolated","News 12 Bronx. ""DOH issues public health alert in possible measles case at Somerset Medical Center."" March 8, 2013.","http://bronx.news12.com/news/doh-issues-public-health-alert-in-possible-measles-case-at-somerset-medical-center-1.4781255?qr=1"
"Whooping Cough","Whooping Cough","U.S. (New Jersey, Ocean County)","North America","39.9652553","-74.3118212","11/2015","2015.0","3.0","0.0","Secondary","Wall, Karen. ""Whooping Cough Outbreak Reported In Ocean County: Report."" Brick Patch. November 11, 2015. ","http://patch.com/new-jersey/brick/whooping-cough-outbreak-reported-ocean-county-report-0"
"Measles","Measles","U.S.","North America","38.75408","-96.06445","1/2013-11/2013","2013.0","175.0","0.0","Cluster","WXYZ News. ""CDC to address recent spike in measles cases."" December 5, 2013.","http://www.wxyz.com/dpp/news/cdc-to-address-recent-spike-in-measles-cases"
"Mumps","Mumps","U.S. (California)","North America","36.778261","-119.7932","1/2010-5/2010","2010.0","9.0","0.0","Cluster","Los Angles Times, ""Mumps, whooping cough, measles ... Maybe vaccines are a good idea after all,"" May 17, 2010.","http://latimesblogs.latimes.com/booster_shots/2010/05/mumps-whooping-cough-measles-maybe-vaccines-are-a-good-idea-after-all.html"
"Mumps","Mumps","U.S. (California)","North America","37.87533","-122.24556","09/2011-1/2012","2012.0","29.0","0.0","Cluster","""Mumps Outbreak on a University Campus - California."" Morbidity and Mortality Weekly Report, October 7, 2012.","http://www.cdc.gov/mmwr/preview/mmwrhtml/mm6148a2.htm?s_cid=mm6148a2_e"
"Whooping Cough","Whooping Cough","U.S. (California)","North America","36.778261","-119.417932","1/2010","2010.0","1496.0","0.0","Epidemic","Hollis, Liz J. ""Vaccination gaps contribute to pertussis outbreak."" Fierce Vaccines, July 29, 2010.","http://www.fiercevaccines.com/story/vaccination-gaps-contribute-pertussis-outbreak/2010-07-29"
"Whooping Cough","Whooping Cough","U.S. (California)","North America","36.888261","-119.417932","10/2010","2010.0","5270.0","9.0","Epidemic","Doheny, Kathleen. ""Unraveling the Whooping Cough Epidemic."" WebMD. October 1, 2010. ","http://www.webmd.com/children/vaccines/features/california-whooping-cough-epidemic"
"Whooping Cough","Whooping Cough","U.S. (California)","North America","36.99954","-119.417932","7/2010","2010.0","1.0","1.0","Isolated","Associated Press. ""Children's Health - HEALTH
Another Infant Dies of Whooping Cough in California."" July 30, 2010","http://www.foxnews.com/health/2010/07/30/infant-dies-whooping-cough-california/"
"Whooping Cough","Whooping Cough","U.S. (California)","North America","36.778261","-119.417932","7/2010","2010.0","5.0","5.0","Cluster","Por Agencia EFE. ""Una epidemia de tosferina en California afecta especialmente a los bebés hispanos."" July 15.2010.","http://www.google.com/hostednews/epa/article/ALeqM5g8vdn-gXwY03IVU3cM34NLFVB5bQ"
"Whooping Cough","Whooping cough","U.S. (California)","North America","34.2642","-119.417932","9/2010","2010.0","4100.0","9.0","Epidemic","Doheny, Kathleen. ""Unraveling the Whooping Cough Epidemic."" WebMD. October 1, 2010. ","http://www.webmd.com/children/vaccines/features/california-whooping-cough-epidemic"
